"","year","state","party","digit","total_counties","expected","observed","expected_p","obs_proportion","sd_digit","abs_residual","cont_correction","apply_correction","z_stat","z_sig","follow_chisquare"
"100",2004,"MO","democrat",4,116,11.2415615089345,19,0.0969100130080564,0.163793103448276,0.0274676082565407,0.0668830904402194,0.00431034482758621,TRUE,2.27805584775417,TRUE,TRUE
"101",2004,"MS","democrat",2,82,14.4394832425659,22,0.176091259055681,0.268292682926829,0.0420631243895767,0.092201423871148,0.00609756097560976,TRUE,2.04701538806459,TRUE,TRUE
"102",2004,"MS","republican",1,82,24.6844596444465,16,0.301029995663981,0.195121951219512,0.0506555726564486,0.105908044444469,0.00609756097560976,TRUE,1.97037518746031,TRUE,FALSE
"103",2004,"MS","republican",2,82,14.4394832425659,7,0.176091259055681,0.0853658536585366,0.0420631243895767,0.0907254053971446,0.00609756097560976,TRUE,2.01192483082654,TRUE,FALSE
"104",2004,"MS","republican",6,82,5.48963674971028,12,0.0669467896306132,0.146341463414634,0.0276001318900984,0.0793946737840209,0.00609756097560976,TRUE,2.65567980255583,TRUE,FALSE
"105",2004,"NC","democrat",3,100,12.49387366083,4,0.1249387366083,0.04,0.0330649434753822,0.0849387366082999,0.005,TRUE,2.41762810415256,TRUE,TRUE
"106",2004,"ND","democrat",8,53,2.71108368971121,7,0.0511525224473813,0.132075471698113,0.0302617330729476,0.0809229492507319,0.00943396226415094,TRUE,2.36235600962618,TRUE,TRUE
"107",2004,"NE","republican",3,93,11.6193025045719,19,0.1249387366083,0.204301075268817,0.0342867491729633,0.0793623386605173,0.00537634408602151,TRUE,2.15785970846245,TRUE,TRUE
"108",2004,"NY","republican",1,62,18.6638597311668,29,0.301029995663981,0.467741935483871,0.0582556846699384,0.16671193981989,0.00806451612903226,TRUE,2.72329515290589,TRUE,TRUE
"109",2004,"OH","democrat",6,88,5.89131748749396,12,0.0669467896306132,0.136363636363636,0.0266426087713851,0.0694168467330231,0.00568181818181818,TRUE,2.39222176394596,TRUE,TRUE
"110",2004,"OH","republican",1,88,26.4906396184303,38,0.301029995663981,0.431818181818182,0.0488981940285729,0.130788186154201,0.00568181818181818,TRUE,2.55850692357428,TRUE,TRUE
"111",2004,"OH","republican",5,88,6.96794965219098,1,0.0791812460476248,0.0113636363636364,0.0287843818766773,0.0678176096839885,0.00568181818181818,TRUE,2.1586633949057,TRUE,TRUE
"112",2004,"PA","democrat",6,67,4.48543490525109,9,0.0669467896306132,0.134328358208955,0.0305337877418149,0.067381568578342,0.00746268656716418,TRUE,1.96237959462596,TRUE,TRUE
"113",2004,"PA","republican",1,67,20.1690097094867,29,0.301029995663981,0.432835820895522,0.056039822910664,0.131805825231541,0.00746268656716418,TRUE,2.2188353247047,TRUE,TRUE
"114",2004,"SC","democrat",1,46,13.8473798005431,6,0.301029995663981,0.130434782608696,0.0676324686263164,0.170595213055286,0.0108695652173913,TRUE,2.36167111865178,TRUE,TRUE
"115",2004,"SD","republican",7,66,3.82746850052732,9,0.0579919469776867,0.136363636363636,0.028769955146694,0.0783716893859496,0.00757575757575758,TRUE,2.46075919997836,TRUE,TRUE
"116",2004,"TN","democrat",5,95,7.52221837452436,16,0.0791812460476248,0.168421052631579,0.0277036148737556,0.0892398065839541,0.00526315789473684,TRUE,3.03125238608376,TRUE,TRUE
"117",2004,"TX","democrat",2,254,44.727179800143,59,0.176091259055681,0.232283464566929,0.0238996530416507,0.0561922055112479,0.00196850393700787,TRUE,2.26880706091183,TRUE,FALSE
"118",2004,"TX","democrat",4,254,24.6151433040463,38,0.0969100130080564,0.149606299212598,0.0185623510240142,0.052696286204542,0.00196850393700787,TRUE,2.73283175185662,TRUE,FALSE
"119",2004,"TX","republican",5,254,20.1120364960967,31,0.0791812460476248,0.122047244094488,0.0169426518020792,0.0428659980468634,0.00196850393700787,TRUE,2.41387798011859,TRUE,FALSE
"120",2004,"VA","democrat",1,134,40.3380194189735,27,0.301029995663981,0.201492537313433,0.0396261387966237,0.0995374583505484,0.00373134328358209,TRUE,2.41775045402933,TRUE,FALSE
"121",2004,"WI","democrat",4,72,6.97752093658006,13,0.0969100130080564,0.180555555555556,0.034864512040428,0.0836455425474991,0.00694444444444444,TRUE,2.19997623985427,TRUE,TRUE
"122",2008,"AL","democrat",5,67,5.30514348519086,13,0.0791812460476248,0.194029850746269,0.0329883688959831,0.114848604698644,0.00746268656716418,TRUE,3.25526607484239,TRUE,FALSE
"123",2008,"AR","democrat",2,75,13.2068444291761,21,0.176091259055681,0.28,0.0439822884867483,0.103908740944319,0.00666666666666667,TRUE,2.21093712090381,TRUE,FALSE
"124",2008,"CA","democrat",3,58,7.2464467232814,13,0.1249387366083,0.224137931034483,0.0434163978046079,0.0991991944261828,0.00862068965517241,TRUE,2.08627406581845,TRUE,TRUE
"125",2008,"FL","republican",8,67,3.42721900397455,8,0.0511525224473813,0.119402985074627,0.0269149966227706,0.0682504626272456,0.00746268656716418,TRUE,2.25850951839443,TRUE,TRUE
"126",2008,"GA","democrat",2,159,27.9985101898533,41,0.176091259055681,0.257861635220126,0.0302071597514684,0.0817703761644445,0.00314465408805031,TRUE,2.60288364491376,TRUE,FALSE
"127",2008,"GA","democrat",5,159,12.5898181215723,5,0.0791812460476248,0.0314465408805031,0.0214140928618084,0.0477347051671217,0.00314465408805031,TRUE,2.08227597436998,TRUE,FALSE
"128",2008,"GA","republican",5,159,12.5898181215723,22,0.0791812460476248,0.138364779874214,0.0214140928618084,0.059183533826589,0.00314465408805031,TRUE,2.61691588339392,TRUE,TRUE
"129",2008,"IA","democrat",2,99,17.4330346465124,28,0.176091259055681,0.282828282828283,0.0382816684167021,0.106737023772602,0.00505050505050505,TRUE,2.65627186399565,TRUE,FALSE
"130",2008,"IA","republican",1,99,29.8019695707341,14,0.301029995663981,0.141414141414141,0.0461016594471726,0.15961585424984,0.00505050505050505,TRUE,3.35270684510716,TRUE,FALSE
"131",2008,"IA","republican",2,99,17.4330346465124,29,0.176091259055681,0.292929292929293,0.0382816684167021,0.116838033873612,0.00505050505050505,TRUE,2.92013210099104,TRUE,FALSE
"132",2008,"IA","republican",4,99,9.59409128779759,21,0.0969100130080564,0.212121212121212,0.0297325557696322,0.115211199113156,0.00505050505050505,TRUE,3.70505297009028,TRUE,FALSE
"133",2008,"IL","republican",2,102,17.9613084236795,9,0.176091259055681,0.0882352941176471,0.0377145012340349,0.0878559649380342,0.00490196078431373,TRUE,2.19952541965104,TRUE,TRUE
"134",2008,"IN","democrat",1,92,27.6947596010863,16,0.301029995663981,0.173913043478261,0.0478233771940547,0.12711695218572,0.00543478260869565,TRUE,2.54440770845753,TRUE,FALSE
"135",2008,"KS","democrat",3,105,13.1185673438715,21,0.1249387366083,0.2,0.0322680807496646,0.0750612633917001,0.00476190476190476,TRUE,2.17860365403127,TRUE,TRUE
"136",2008,"KS","republican",1,105,31.608149544718,43,0.301029995663981,0.40952380952381,0.0447650945411845,0.108493813859828,0.00476190476190476,TRUE,2.31724986088187,TRUE,TRUE
"137",2008,"LA","democrat",1,64,19.2659197224948,11,0.301029995663981,0.171875,0.0573382149746306,0.129154995663981,0.0078125,TRUE,2.11625868921224,TRUE,FALSE
"138",2008,"LA","democrat",3,64,7.9960791429312,14,0.1249387366083,0.21875,0.0413311793442277,0.0938112633917001,0.0078125,TRUE,2.08072367535069,TRUE,FALSE
"139",2008,"MI","democrat",7,83,4.813331599148,10,0.0579919469776867,0.120481927710843,0.0256550051631406,0.0624899807331566,0.00602409638554217,TRUE,2.20096951797698,TRUE,TRUE
"140",2008,"MS","republican",4,82,7.94662106666063,14,0.0969100130080564,0.170731707317073,0.0326695320105855,0.0738216943090168,0.00609756097560976,TRUE,2.0730059221988,TRUE,FALSE
"141",2008,"MS","republican",6,82,5.48963674971028,11,0.0669467896306132,0.134146341463415,0.0276001318900984,0.0671995518328014,0.00609756097560976,TRUE,2.21382966938329,TRUE,FALSE
"142",2008,"ND","republican",7,53,3.0735731898174,8,0.0579919469776867,0.150943396226415,0.0321050401801689,0.0929514492487284,0.00943396226415094,TRUE,2.60138241584153,TRUE,TRUE
"143",2008,"NY","republican",1,62,18.6638597311668,28,0.301029995663981,0.451612903225806,0.0582556846699384,0.150582907561825,0.00806451612903226,TRUE,2.44642891488213,TRUE,TRUE
"144",2008,"OH","democrat",6,88,5.89131748749396,13,0.0669467896306132,0.147727272727273,0.0266426087713851,0.0807804830966595,0.00568181818181818,TRUE,2.81874292263374,TRUE,TRUE
"145",2008,"OH","republican",1,88,26.4906396184303,38,0.301029995663981,0.431818181818182,0.0488981940285729,0.130788186154201,0.00568181818181818,TRUE,2.55850692357428,TRUE,TRUE
"146",2008,"OK","democrat",5,77,6.09695594566711,12,0.0791812460476248,0.155844155844156,0.030771798592169,0.076662909796531,0.00649350649350649,TRUE,2.280315305355,TRUE,TRUE
"147",2008,"PA","democrat",6,67,4.48543490525109,9,0.0669467896306132,0.134328358208955,0.0305337877418149,0.067381568578342,0.00746268656716418,TRUE,1.96237959462596,TRUE,TRUE
"148",2008,"PA","republican",1,67,20.1690097094867,29,0.301029995663981,0.432835820895522,0.056039822910664,0.131805825231541,0.00746268656716418,TRUE,2.2188353247047,TRUE,TRUE
"149",2008,"SC","republican",6,46,3.07955232300821,7,0.0669467896306132,0.152173913043478,0.0368501421709155,0.085227123412865,0.0108695652173913,TRUE,2.01783639939825,TRUE,TRUE
"150",2008,"VA","democrat",1,134,40.3380194189735,25,0.301029995663981,0.186567164179104,0.0396261387966237,0.114462831484877,0.00373134328358209,TRUE,2.79440519727674,TRUE,TRUE
"151",2008,"VA","republican",8,134,6.85443800794909,13,0.0511525224473813,0.0970149253731343,0.0190317766275741,0.045862402925753,0.00373134328358209,TRUE,2.21372184355766,TRUE,TRUE
"152",2008,"WI","democrat",5,72,5.70104971542899,11,0.0791812460476248,0.152777777777778,0.0318223315024149,0.073596531730153,0.00694444444444444,TRUE,2.09450672338859,TRUE,TRUE
"153",2008,"WV","republican",7,55,3.18955708377277,8,0.0579919469776867,0.145454545454545,0.0315159068245123,0.0874625984768587,0.00909090909090909,TRUE,2.48673439169435,TRUE,TRUE
"154",2012,"AL","democrat",5,67,5.30514348519086,11,0.0791812460476248,0.164179104477612,0.0329883688959831,0.0849978584299871,0.00746268656716418,TRUE,2.35037907170561,TRUE,FALSE
"155",2012,"AL","democrat",6,67,4.48543490525109,10,0.0669467896306132,0.149253731343284,0.0305337877418149,0.0823069417126703,0.00746268656716418,TRUE,2.45119458412327,TRUE,FALSE
"156",2012,"AR","republican",4,75,7.26825097560423,13,0.0969100130080564,0.173333333333333,0.0341601058520676,0.0764233203252769,0.00666666666666667,TRUE,2.04205027820159,TRUE,TRUE
"157",2012,"CA","democrat",1,58,17.4597397485109,10,0.301029995663981,0.172413793103448,0.0602310117989013,0.128616202560533,0.00862068965517241,TRUE,1.99225464294042,TRUE,TRUE
"158",2012,"CA","democrat",3,58,7.2464467232814,14,0.1249387366083,0.241379310344828,0.0434163978046079,0.116440573736528,0.00862068965517241,TRUE,2.48339082773726,TRUE,TRUE
"159",2012,"CA","republican",5,58,4.59251227076224,10,0.0791812460476248,0.172413793103448,0.0354555516595391,0.0932325470558235,0.00862068965517241,TRUE,2.38642055870781,TRUE,TRUE
"160",2012,"FL","democrat",6,67,4.48543490525109,9,0.0669467896306132,0.134328358208955,0.0305337877418149,0.067381568578342,0.00746268656716418,TRUE,1.96237959462596,TRUE,TRUE
"161",2012,"FL","republican",4,67,6.49297087153978,12,0.0969100130080564,0.17910447761194,0.0361420213500323,0.0821944646038839,0.00746268656716418,TRUE,2.06772546872653,TRUE,TRUE
"162",2012,"IA","democrat",2,99,17.4330346465124,28,0.176091259055681,0.282828282828283,0.0382816684167021,0.106737023772602,0.00505050505050505,TRUE,2.65627186399565,TRUE,FALSE
