"","year","state","party","digit","total_counties","expected","observed","expected_p","obs_proportion","sd_digit","abs_residual","cont_correction","apply_correction","z_stat","z_sig","follow_chisquare"
"29",1996,"AR","republican",2,75,13.2068444291761,19,0.176091259055681,0.253333333333333,0.0439822884867483,0.0772420742776521,0.00666666666666667,TRUE,1.60463245636365,FALSE,FALSE
"30",1996,"AR","republican",3,75,9.37040524562249,6,0.1249387366083,0.08,0.0381801080325033,0.0449387366082999,0.00666666666666667,TRUE,1.00240863407332,FALSE,FALSE
"31",1996,"AR","republican",4,75,7.26825097560423,4,0.0969100130080564,0.0533333333333333,0.0341601058520676,0.0435766796747231,0.00666666666666667,TRUE,1.08050054551638,FALSE,FALSE
"32",1996,"AR","republican",5,75,5.93859345357186,1,0.0791812460476248,0.0133333333333333,0.0311793898426445,0.0658479127142915,0.00666666666666667,TRUE,1.89808865235335,FALSE,FALSE
"33",1996,"AR","republican",6,75,5.02100922229599,5,0.0669467896306132,0.0666666666666667,0.0288594102477898,0.000280122963946555,0.00666666666666667,FALSE,0.00970646875807202,FALSE,FALSE
"34",1996,"AR","republican",7,75,4.3493960233265,2,0.0579919469776867,0.0266666666666667,0.0269886102058934,0.0313252803110201,0.00666666666666667,TRUE,0.91366741215036,FALSE,FALSE
"35",1996,"AR","republican",8,75,3.8364391835536,2,0.0511525224473813,0.0266666666666667,0.0254390623240851,0.0244858557807146,0.00666666666666667,TRUE,0.700465641659173,FALSE,FALSE
"36",1996,"AR","republican",9,75,3.43181179205064,7,0.0457574905606751,0.0933333333333333,0.0241284735304619,0.0475758427726582,0.00666666666666667,TRUE,1.69547302917212,FALSE,FALSE
"37",1996,"CA","democrat",1,58,17.4597397485109,15,0.301029995663981,0.258620689655172,0.0602310117989013,0.0424093060088088,0.00862068965517241,TRUE,0.560983708300459,FALSE,TRUE
"38",1996,"CA","democrat",2,58,10.2132930252295,14,0.176091259055681,0.241379310344828,0.0500143302808902,0.0652880512891464,0.00862068965517241,TRUE,1.13302250206529,FALSE,TRUE
"39",1996,"CA","democrat",3,58,7.2464467232814,10,0.1249387366083,0.172413793103448,0.0434163978046079,0.0474750564951484,0.00862068965517241,TRUE,0.894923780062016,FALSE,TRUE
"40",1996,"CA","democrat",4,58,5.62078075446727,1,0.0969100130080564,0.0172413793103448,0.038845064122351,0.0796686336977116,0.00862068965517241,TRUE,1.82900828323408,FALSE,TRUE
"41",1996,"CA","democrat",5,58,4.59251227076224,6,0.0791812460476248,0.103448275862069,0.0354555516595391,0.0242670298144441,0.00862068965517241,TRUE,0.441294506133066,FALSE,TRUE
"42",1996,"CA","democrat",6,58,3.88291379857557,5,0.0669467896306132,0.0862068965517241,0.0328173936715356,0.0192601069211109,0.00862068965517241,TRUE,0.324200555730502,FALSE,TRUE
"43",1996,"CA","democrat",7,58,3.36353292470583,4,0.0579919469776867,0.0689655172413793,0.0306900188940021,0.0109735702636926,0.00862068965517241,TRUE,0.0766659876178831,FALSE,TRUE
"44",1996,"CA","democrat",8,58,2.96684630194811,2,0.0511525224473813,0.0344827586206897,0.0289279550675561,0.0166697638266916,0.00862068965517241,TRUE,0.278245529375376,FALSE,TRUE
"45",1996,"CA","democrat",9,58,2.65393445251916,1,0.0457574905606751,0.0172413793103448,0.0274376228669827,0.0285161112503303,0.00862068965517241,TRUE,0.725114624237335,FALSE,TRUE
"46",1996,"CA","republican",1,58,17.4597397485109,16,0.301029995663981,0.275862068965517,0.0602310117989013,0.025167926698464,0.00862068965517241,TRUE,0.274729521372467,FALSE,TRUE
"47",1996,"CA","republican",2,58,10.2132930252295,6,0.176091259055681,0.103448275862069,0.0500143302808902,0.0726429831936123,0.00862068965517241,TRUE,1.28007899293819,FALSE,TRUE
"48",1996,"CA","republican",3,58,7.2464467232814,9,0.1249387366083,0.155172413793103,0.0434163978046079,0.0302336771848035,0.00862068965517241,TRUE,0.497807018143206,FALSE,TRUE
"49",1996,"CA","republican",4,58,5.62078075446727,8,0.0969100130080564,0.137931034482759,0.038845064122351,0.0410210214747022,0.00862068965517241,TRUE,0.834091346006737,FALSE,TRUE
"50",1996,"CA","republican",5,58,4.59251227076224,5,0.0791812460476248,0.0862068965517241,0.0354555516595391,0.00702565050409933,0.00862068965517241,FALSE,0.198153749561223,FALSE,TRUE
"51",1996,"CA","republican",6,58,3.88291379857557,3,0.0669467896306132,0.0517241379310345,0.0328173936715356,0.0152226516995787,0.00862068965517241,TRUE,0.2011726497992,FALSE,TRUE
"52",1996,"CA","republican",7,58,3.36353292470583,4,0.0579919469776867,0.0689655172413793,0.0306900188940021,0.0109735702636926,0.00862068965517241,TRUE,0.0766659876178831,FALSE,TRUE
"53",1996,"CA","republican",8,58,2.96684630194811,3,0.0511525224473813,0.0517241379310345,0.0289279550675561,0.000571615483653191,0.00862068965517241,FALSE,0.0197599685950246,FALSE,TRUE
"54",1996,"CA","republican",9,58,2.65393445251916,4,0.0457574905606751,0.0689655172413793,0.0274376228669827,0.0232080266807042,0.00862068965517241,TRUE,0.531654549530438,FALSE,TRUE
"55",1996,"CO","democrat",1,63,18.9648897268308,20,0.301029995663981,0.317460317460317,0.0577914885498027,0.0164303217963362,0.00793650793650794,TRUE,0.146973439739463,FALSE,TRUE
"56",1996,"CO","democrat",2,63,11.0937493205079,12,0.176091259055681,0.19047619047619,0.0479886110066449,0.0143849314205092,0.00793650793650794,TRUE,0.134374038938289,FALSE,TRUE
"57",1996,"CO","democrat",3,63,7.8711404063229,8,0.1249387366083,0.126984126984127,0.0416579131191757,0.00204539037582704,0.00793650793650794,FALSE,0.0490996841338536,FALSE,TRUE
"58",1996,"CO","democrat",4,63,6.10533081950755,4,0.0969100130080564,0.0634920634920635,0.0372717311463818,0.0334179495159929,0.00793650793650794,TRUE,0.683666703846103,FALSE,TRUE
"59",1996,"CO","democrat",5,63,4.98841850100036,7,0.0791812460476248,0.111111111111111,0.0340195033515371,0.0319298650634863,0.00793650793650794,TRUE,0.705282404597311,FALSE,TRUE
"60",1996,"CO","democrat",6,63,4.21764774672863,5,0.0669467896306132,0.0793650793650794,0.0314881980886383,0.0124182897344661,0.00793650793650794,TRUE,0.142332113934945,FALSE,TRUE
"61",1996,"CO","democrat",7,63,3.65349265959426,4,0.0579919469776867,0.0634920634920635,0.0294469878976581,0.00550011651437676,0.00793650793650794,FALSE,0.186780275574948,FALSE,TRUE
"62",1996,"CO","democrat",8,63,3.22260891418502,1,0.0511525224473813,0.0158730158730159,0.0277562925497189,0.0352795065743654,0.00793650793650794,TRUE,0.985109902155662,FALSE,TRUE
"63",1996,"CO","democrat",9,63,2.88272190532253,2,0.0457574905606751,0.0317460317460317,0.0263263229421619,0.0140114588146434,0.00793650793650794,TRUE,0.230755768341897,FALSE,TRUE
"64",1996,"CO","republican",1,63,18.9648897268308,15,0.301029995663981,0.238095238095238,0.0577914885498027,0.0629347575687431,0.00793650793650794,TRUE,0.951666949793819,FALSE,TRUE
"65",1996,"CO","republican",2,63,11.0937493205079,12,0.176091259055681,0.19047619047619,0.0479886110066449,0.0143849314205092,0.00793650793650794,TRUE,0.134374038938289,FALSE,TRUE
"66",1996,"CO","republican",3,63,7.8711404063229,7,0.1249387366083,0.111111111111111,0.0416579131191757,0.0138276254971888,0.00793650793650794,TRUE,0.141416530968017,FALSE,TRUE
"67",1996,"CO","republican",4,63,6.10533081950755,10,0.0969100130080564,0.158730158730159,0.0372717311463818,0.0618201457221023,0.00793650793650794,TRUE,1.44569721148638,FALSE,TRUE
"68",1996,"CO","republican",5,63,4.98841850100036,2,0.0791812460476248,0.0317460317460317,0.0340195033515371,0.0474352143015931,0.00793650793650794,TRUE,1.1610606409191,FALSE,TRUE
"69",1996,"CO","republican",6,63,4.21764774672863,5,0.0669467896306132,0.0793650793650794,0.0314881980886383,0.0124182897344661,0.00793650793650794,TRUE,0.142332113934945,FALSE,TRUE
"70",1996,"CO","republican",7,63,3.65349265959426,6,0.0579919469776867,0.0952380952380952,0.0294469878976581,0.0372461482604085,0.00793650793650794,TRUE,0.995335768322556,FALSE,TRUE
"71",1996,"CO","republican",8,63,3.22260891418502,2,0.0511525224473813,0.0317460317460317,0.0277562925497189,0.0194064907013495,0.00793650793650794,TRUE,0.413239006769216,FALSE,TRUE
"72",1996,"CO","republican",9,63,2.88272190532253,4,0.0457574905606751,0.0634920634920635,0.0263263229421619,0.0177345729313883,0.00793650793650794,TRUE,0.372177497647752,FALSE,TRUE
"73",1996,"FL","democrat",1,67,20.1690097094867,19,0.301029995663981,0.283582089552239,0.056039822910664,0.0174479061117424,0.00746268656716418,TRUE,0.178180783342164,FALSE,TRUE
"74",1996,"FL","democrat",2,67,11.7981143567306,16,0.176091259055681,0.238805970149254,0.046534071539334,0.0627147110935725,0.00746268656716418,TRUE,1.18734558783891,FALSE,TRUE
"75",1996,"FL","democrat",3,67,8.3708953527561,10,0.1249387366083,0.149253731343284,0.0403952577206008,0.0243149947349836,0.00746268656716418,TRUE,0.417185311315024,FALSE,TRUE
"76",1996,"FL","democrat",4,67,6.49297087153978,6,0.0969100130080564,0.0895522388059701,0.0361420213500323,0.00735777420208628,0.00746268656716418,FALSE,0.203579488010006,FALSE,TRUE
"77",1996,"FL","democrat",5,67,5.30514348519086,2,0.0791812460476248,0.0298507462686567,0.0329883688959831,0.0493304997789681,0.00746268656716418,TRUE,1.26916894084151,FALSE,TRUE
"78",1996,"FL","democrat",6,67,4.48543490525109,6,0.0669467896306132,0.0895522388059701,0.0305337877418149,0.0226054491753569,0.00746268656716418,TRUE,0.495934626134029,FALSE,TRUE
"79",1996,"FL","democrat",7,67,3.88546044750501,3,0.0579919469776867,0.0447761194029851,0.0285544468302653,0.0132158275747017,0.00746268656716418,TRUE,0.201479686920065,FALSE,TRUE
"80",1996,"FL","democrat",8,67,3.42721900397455,3,0.0511525224473813,0.0447761194029851,0.0269149966227706,0.00637640304439622,0.00746268656716418,FALSE,0.23690892976006,FALSE,TRUE
"81",1996,"FL","democrat",9,67,3.06575186756523,2,0.0457574905606751,0.0298507462686567,0.0255283695331073,0.0159067442920184,0.00746268656716418,TRUE,0.330771525141992,FALSE,TRUE
"82",1996,"FL","republican",1,67,20.1690097094867,19,0.301029995663981,0.283582089552239,0.056039822910664,0.0174479061117424,0.00746268656716418,TRUE,0.178180783342164,FALSE,TRUE
"83",1996,"FL","republican",2,67,11.7981143567306,15,0.176091259055681,0.223880597014925,0.046534071539334,0.0477893379592441,0.00746268656716418,TRUE,0.866604835082891,FALSE,TRUE
"84",1996,"FL","republican",3,67,8.3708953527561,11,0.1249387366083,0.164179104477612,0.0403952577206008,0.039240367869312,0.00746268656716418,TRUE,0.786668611497479,FALSE,TRUE
"85",1996,"FL","republican",4,67,6.49297087153978,7,0.0969100130080564,0.104477611940299,0.0361420213500323,0.00756759893224208,0.00746268656716418,TRUE,0.00290278078422449,FALSE,TRUE
"86",1996,"FL","republican",5,67,5.30514348519086,3,0.0791812460476248,0.0447761194029851,0.0329883688959831,0.0344051266446397,0.00746268656716418,TRUE,0.81672543927312,FALSE,TRUE
"87",1996,"FL","republican",6,67,4.48543490525109,4,0.0669467896306132,0.0597014925373134,0.0305337877418149,0.00724529709329979,0.00746268656716418,FALSE,0.237287858111938,FALSE,TRUE
"88",1996,"FL","republican",7,67,3.88546044750501,3,0.0579919469776867,0.0447761194029851,0.0285544468302653,0.0132158275747017,0.00746268656716418,TRUE,0.201479686920065,FALSE,TRUE
"89",1996,"FL","republican",8,67,3.42721900397455,3,0.0511525224473813,0.0447761194029851,0.0269149966227706,0.00637640304439622,0.00746268656716418,FALSE,0.23690892976006,FALSE,TRUE
"90",1996,"FL","republican",9,67,3.06575186756523,2,0.0457574905606751,0.0298507462686567,0.0255283695331073,0.0159067442920184,0.00746268656716418,TRUE,0.330771525141992,FALSE,TRUE
"91",1996,"GA","democrat",1,159,47.863769310573,52,0.301029995663981,0.327044025157233,0.0363777298463029,0.0260140294932515,0.00314465408805031,TRUE,0.62866417178381,FALSE,TRUE
"92",1996,"GA","democrat",2,159,27.9985101898533,37,0.176091259055681,0.232704402515723,0.0302071597514684,0.056613143460042,0.00314465408805031,TRUE,1.77006013845418,FALSE,TRUE
"93",1996,"GA","democrat",3,159,19.8652591207197,22,0.1249387366083,0.138364779874214,0.0262222058548326,0.0134260432659139,0.00314465408805031,TRUE,0.392087120159984,FALSE,TRUE
"94",1996,"GA","democrat",4,159,15.408692068281,8,0.0969100130080564,0.050314465408805,0.0234612570219346,0.0465955475992514,0.00314465408805031,TRUE,1.85202751372519,FALSE,TRUE
"95",1996,"GA","democrat",5,159,12.5898181215723,14,0.0791812460476248,0.0880503144654088,0.0214140928618084,0.00886906841778398,0.00314465408805031,TRUE,0.267319954511968,FALSE,TRUE
"96",1996,"GA","democrat",6,159,10.6445395512675,5,0.0669467896306132,0.0314465408805031,0.0198207243343149,0.0355002487501101,0.00314465408805031,TRUE,1.6324123234005,FALSE,TRUE
"97",1996,"GA","democrat",7,159,9.22071956945219,6,0.0579919469776867,0.0377358490566038,0.0185358535903643,0.020256097921083,0.00314465408805031,TRUE,0.923153808353767,FALSE,TRUE
"98",1996,"GA","democrat",8,159,8.13325106913362,5,0.0511525224473813,0.0314465408805031,0.0174716197358109,0.0197059815668781,0.00314465408805031,TRUE,0.947898805563101,FALSE,TRUE
"99",1996,"GA","democrat",9,159,7.27544099914735,10,0.0457574905606751,0.0628930817610063,0.0165715036568263,0.0171355912003311,0.00314465408805031,TRUE,0.844276862378603,FALSE,TRUE
"100",1996,"GA","republican",1,159,47.863769310573,49,0.301029995663981,0.308176100628931,0.0363777298463029,0.00714610496494961,0.00314465408805031,TRUE,0.109997267388745,FALSE,TRUE
"101",1996,"GA","republican",2,159,27.9985101898533,39,0.176091259055681,0.245283018867925,0.0302071597514684,0.0691917598122433,0.00314465408805031,TRUE,2.18647189168397,TRUE,TRUE
"102",1996,"GA","republican",3,159,19.8652591207197,23,0.1249387366083,0.144654088050314,0.0262222058548326,0.0197153514420145,0.00314465408805031,TRUE,0.631933768108617,FALSE,TRUE
"103",1996,"GA","republican",4,159,15.408692068281,11,0.0969100130080564,0.0691823899371069,0.0234612570219346,0.0277276230709495,0.00314465408805031,TRUE,1.04781124727954,FALSE,TRUE
"104",1996,"GA","republican",5,159,12.5898181215723,10,0.0791812460476248,0.0628930817610063,0.0214140928618084,0.0162881642866185,0.00314465408805031,TRUE,0.613778518818764,FALSE,TRUE
"105",1996,"GA","republican",6,159,10.6445395512675,5,0.0669467896306132,0.0314465408805031,0.0198207243343149,0.0355002487501101,0.00314465408805031,TRUE,1.6324123234005,FALSE,TRUE
"106",1996,"GA","republican",7,159,9.22071956945219,8,0.0579919469776867,0.050314465408805,0.0185358535903643,0.0076774815688817,0.00314465408805031,TRUE,0.24454376804032,FALSE,TRUE
"107",1996,"GA","republican",8,159,8.13325106913362,8,0.0511525224473813,0.050314465408805,0.0174716197358109,0.000838057038576256,0.00314465408805031,FALSE,0.0479667627414374,FALSE,TRUE
"108",1996,"GA","republican",9,159,7.27544099914735,6,0.0457574905606751,0.0377358490566038,0.0165715036568263,0.00802164150407137,0.00314465408805031,TRUE,0.294299631283736,FALSE,TRUE
"109",1996,"IA","democrat",1,99,29.8019695707341,23,0.301029995663981,0.232323232323232,0.0461016594471726,0.0687067633407489,0.00505050505050505,TRUE,1.38078019432656,FALSE,FALSE
"110",1996,"IA","democrat",2,99,17.4330346465124,34,0.176091259055681,0.343434343434343,0.0382816684167021,0.167343084378662,0.00505050505050505,TRUE,4.23943328596801,TRUE,FALSE
"111",1996,"IA","democrat",3,99,12.3689349242217,18,0.1249387366083,0.181818181818182,0.0332315185521674,0.0568794452098819,0.00505050505050505,TRUE,1.559632012543,FALSE,FALSE
"112",1996,"IA","democrat",4,99,9.59409128779759,11,0.0969100130080564,0.111111111111111,0.0297325557696322,0.0142010981030547,0.00505050505050505,TRUE,0.307763420119293,FALSE,FALSE
"113",1996,"IA","democrat",5,99,7.83894335871486,3,0.0791812460476248,0.0303030303030303,0.0271381754896823,0.0488782157445945,0.00505050505050505,TRUE,1.61498368638498,FALSE,FALSE
"114",1996,"IA","democrat",6,99,6.62773217343071,1,0.0669467896306132,0.0101010101010101,0.0251188924409955,0.0568457795296031,0.00505050505050505,TRUE,2.06200470823965,TRUE,FALSE
"115",1996,"IA","democrat",7,99,5.74120275079099,1,0.0579919469776867,0.0101010101010101,0.0234905700107197,0.0478909368766766,0.00505050505050505,TRUE,1.82372891788585,FALSE,FALSE
"116",1996,"IA","democrat",8,99,5.06409972229075,7,0.0511525224473813,0.0707070707070707,0.0221418616954382,0.0195545482596894,0.00505050505050505,TRUE,0.655050754479808,FALSE,FALSE
"117",1996,"IA","democrat",9,99,4.52999156550684,1,0.0457574905606751,0.0101010101010101,0.0210011405698595,0.035656480459665,0.00505050505050505,TRUE,1.45734824769876,FALSE,FALSE
"118",1996,"IA","republican",1,99,29.8019695707341,29,0.301029995663981,0.292929292929293,0.0461016594471726,0.00810070273468827,0.00505050505050505,TRUE,0.0661624271394918,FALSE,FALSE
"119",1996,"IA","republican",2,99,17.4330346465124,26,0.176091259055681,0.262626262626263,0.0382816684167021,0.0865350035705814,0.00505050505050505,TRUE,2.12855139000486,TRUE,FALSE
"120",1996,"IA","republican",3,99,12.3689349242217,24,0.1249387366083,0.242424242424242,0.0332315185521674,0.117485505815942,0.00505050505050505,TRUE,3.38338437916808,TRUE,FALSE
"121",1996,"IA","republican",4,99,9.59409128779759,6,0.0969100130080564,0.0606060606060606,0.0297325557696322,0.0363039524019958,0.00505050505050505,TRUE,1.0511523998691,FALSE,FALSE
"122",1996,"IA","republican",5,99,7.83894335871486,3,0.0791812460476248,0.0303030303030303,0.0271381754896823,0.0488782157445945,0.00505050505050505,TRUE,1.61498368638498,FALSE,FALSE
"123",1996,"IA","republican",6,99,6.62773217343071,6,0.0669467896306132,0.0606060606060606,0.0251188924409955,0.00634072902455261,0.00505050505050505,TRUE,0.0513646840551713,FALSE,FALSE
"124",1996,"IA","republican",7,99,5.74120275079099,3,0.0579919469776867,0.0303030303030303,0.0234905700107197,0.0276889166746564,0.00505050505050505,TRUE,0.963723384056689,FALSE,FALSE
"125",1996,"IA","republican",8,99,5.06409972229075,0,0.0511525224473813,0,0.0221418616954382,0.0511525224473813,0.00505050505050505,TRUE,2.0821201952668,TRUE,FALSE
"126",1996,"IA","republican",9,99,4.52999156550684,2,0.0457574905606751,0.0202020202020202,0.0210011405698595,0.0255554703586549,0.00505050505050505,TRUE,0.976373889786647,FALSE,FALSE
"127",1996,"ID","democrat",1,44,13.2453198092152,21,0.301029995663981,0.477272727272727,0.0691524891707589,0.176242731608746,0.0113636363636364,TRUE,2.38428286851645,TRUE,FALSE
"128",1996,"ID","democrat",2,44,7.74801539844997,3,0.176091259055681,0.0681818181818182,0.0574225026250531,0.107909440873863,0.0113636363636364,TRUE,1.68132352469264,FALSE,FALSE
"129",1996,"ID","democrat",3,44,5.4973044107652,1,0.1249387366083,0.0227272727272727,0.0498472778282512,0.102211463881027,0.0113636363636364,TRUE,1.82252334481347,FALSE,FALSE
"130",1996,"ID","democrat",4,44,4.26404057235448,4,0.0969100130080564,0.0909090909090909,0.0445988336544483,0.00600092209896551,0.0113636363636364,FALSE,0.134553341584236,FALSE,FALSE
"131",1996,"ID","democrat",5,44,3.48397482609549,3,0.0791812460476248,0.0681818181818182,0.0407072632345234,0.0109994278658066,0.0113636363636364,FALSE,0.270207992181556,FALSE,FALSE
"132",1996,"ID","democrat",6,44,2.94565874374698,3,0.0669467896306132,0.0681818181818182,0.0376783386614932,0.00123502855120496,0.0113636363636364,FALSE,0.032778211436035,FALSE,FALSE
"133",1996,"ID","democrat",7,44,2.55164566701822,2,0.0579919469776867,0.0454545454545455,0.0352358550160796,0.0125374015231413,0.0113636363636364,TRUE,0.0333116695754729,FALSE,FALSE
"134",1996,"ID","democrat",8,44,2.25071098768478,6,0.0511525224473813,0.136363636363636,0.0332127925431573,0.0852111139162551,0.0113636363636364,TRUE,2.22346487296002,TRUE,FALSE
"135",1996,"ID","democrat",9,44,2.01332958466971,1,0.0457574905606751,0.0227272727272727,0.0315017108547893,0.0230302178334024,0.0113636363636364,TRUE,0.370347551075702,FALSE,FALSE
"136",1996,"ID","republican",1,44,13.2453198092152,15,0.301029995663981,0.340909090909091,0.0691524891707589,0.0398790952451097,0.0113636363636364,TRUE,0.412356217735848,FALSE,TRUE
"137",1996,"ID","republican",2,44,7.74801539844997,9,0.176091259055681,0.204545454545455,0.0574225026250531,0.0284541954897733,0.0113636363636364,TRUE,0.297628252772815,FALSE,TRUE
"138",1996,"ID","republican",3,44,5.4973044107652,7,0.1249387366083,0.159090909090909,0.0498472778282512,0.0341521724826092,0.0113636363636364,TRUE,0.457167113467875,FALSE,TRUE
"139",1996,"ID","republican",4,44,4.26404057235448,3,0.0969100130080564,0.0681818181818182,0.0445988336544483,0.0287281948262382,0.0113636363636364,TRUE,0.38935005783206,FALSE,TRUE
"140",1996,"ID","republican",5,44,3.48397482609549,1,0.0791812460476248,0.0227272727272727,0.0407072632345234,0.0564539733203521,0.0113636363636364,TRUE,1.10767301395185,FALSE,TRUE
"141",1996,"ID","republican",6,44,2.94565874374698,4,0.0669467896306132,0.0909090909090909,0.0376783386614932,0.0239623012784777,0.0113636363636364,TRUE,0.334374215063707,FALSE,TRUE
"142",1996,"ID","republican",7,44,2.55164566701822,2,0.0579919469776867,0.0454545454545455,0.0352358550160796,0.0125374015231413,0.0113636363636364,TRUE,0.0333116695754729,FALSE,TRUE
"143",1996,"ID","republican",8,44,2.25071098768478,2,0.0511525224473813,0.0454545454545455,0.0332127925431573,0.00569797699283583,0.0113636363636364,FALSE,0.171559708068263,FALSE,TRUE
"144",1996,"ID","republican",9,44,2.01332958466971,1,0.0457574905606751,0.0227272727272727,0.0315017108547893,0.0230302178334024,0.0113636363636364,TRUE,0.370347551075702,FALSE,TRUE
"145",1996,"IL","democrat",1,102,30.7050595577261,22,0.301029995663981,0.215686274509804,0.045418634140639,0.0853437211541773,0.00490196078431373,TRUE,1.77111799797359,FALSE,TRUE
"146",1996,"IL","democrat",2,102,17.9613084236795,25,0.176091259055681,0.245098039215686,0.0377145012340349,0.069006780160005,0.00490196078431373,TRUE,1.69973928537177,FALSE,TRUE
